,Raw - Percent Missing,Raw - Count Missing,gradient_filtered_data - Percent Removed,gradient_filtered_data - Count Removed,range_filtered_data - Percent Removed,range_filtered_data - Count Removed,online_filtered_data_map - Percent Removed,online_filtered_data_map - Count Removed,Full Clean - Percent Missing,Full Clean - Count Missing
BR2-K002-GEN2-T-C,0.0,0,5.555555555555555,240,0.0,0,94.44444444444444,4080,100.0,4320
BR2-K004-GEN1-T-C,0.0,0,22.75462962962963,983,0.0,0,77.24537037037037,3337,100.0,4320
BR2-K004-GEN2-T-C,0.0,0,21.38888888888889,924,0.0,0,78.61111111111111,3396,100.0,4320
BR2-K005-GEN1-T-C,0.0,0,22.26851851851852,962,0.0,0,77.73148148148148,3358,100.0,4320
BR2-K005-GEN2-T-C,0.0,0,65.34722222222223,2823,0.0,0,34.65277777777778,1497,100.0,4320
BR2-K006-GEN1-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K006-GEN2-T-C,0.0,0,5.555555555555555,240,0.0,0,94.44444444444444,4080,100.0,4320
BR2-K007-GEN1-T-C,51.06481481481482,2206,11.689814814814815,505,0.0,0,37.245370370370374,1609,100.0,4320
BR2-K007-GEN2-T-C,51.06481481481482,2206,12.38425925925926,535,0.0,0,36.550925925925924,1579,100.0,4320
BR2-K008-GEN1-T-C,0.0,0,5.763888888888889,249,0.0,0,94.23611111111111,4071,100.0,4320
BR2-K008-GEN2-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K009-GEN1-T-C,0.0,0,18.333333333333332,792,0.0,0,81.66666666666667,3528,100.0,4320
BR2-K009-GEN2-T-C,0.0,0,14.328703703703704,619,0.0,0,85.67129629629629,3701,100.0,4320
BR2-K010-GEN1-T-C,0.02314814814814815,1,5.578703703703704,241,0.0,0,94.39814814814815,4078,100.0,4320
BR2-K010-GEN2-T-C,0.02314814814814815,1,5.578703703703704,241,0.0,0,94.39814814814815,4078,100.0,4320
BR2-K011-GEN1-T-C,11.643518518518519,503,21.087962962962965,911,0.0,0,67.26851851851852,2906,100.0,4320
BR2-K011-GEN2-T-C,11.643518518518519,503,22.199074074074073,959,0.0,0,66.1574074074074,2858,100.0,4320
BR2-K012-GEN1-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K012-GEN2-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K013-GEN1-T-C,0.0,0,10.625,459,0.0,0,89.375,3861,100.0,4320
BR2-K013-GEN2-T-C,0.0,0,11.782407407407407,509,0.0,0,88.2175925925926,3811,100.0,4320
BR2-K014-GEN1-T-C,0.0,0,5.833333333333333,252,0.0,0,94.16666666666667,4068,100.0,4320
BR2-K014-GEN2-T-C,0.0,0,5.555555555555555,240,0.0,0,94.44444444444444,4080,100.0,4320
BR2-K015-GEN1-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K015-GEN2-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K016-GEN1-T-C,0.0,0,5.763888888888889,249,0.0,0,94.23611111111111,4071,100.0,4320
BR2-K016-GEN2-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K017-GEN1-T-C,0.0,0,6.782407407407407,293,0.0,0,93.2175925925926,4027,100.0,4320
BR2-K017-GEN2-T-C,0.0,0,6.319444444444445,273,0.0,0,93.68055555555556,4047,100.0,4320
BR2-K018-GEN1-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K018-GEN2-T-C,0.0,0,5.555555555555555,240,0.0,0,94.44444444444444,4080,100.0,4320
BR2-K019-GEN1-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K019-GEN2-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K020-GEN1-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K020-GEN2-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K002-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,17.685185185185183,764,23.26388888888889,1005
BR2-K004-HS-BRG-T-C,0.0,0,5.601851851851851,242,0.0,0,94.39814814814815,4078,100.0,4320
BR2-K005-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,94.4212962962963,4079,100.0,4320
BR2-K006-HS-BRG-T-C,0.0,0,5.555555555555555,240,0.0,0,26.435185185185183,1142,31.99074074074074,1382
BR2-K007-HS-BRG-T-C,51.06481481481482,2206,5.601851851851851,242,0.0,0,43.333333333333336,1872,100.0,4320
BR2-K008-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,14.814814814814813,640,20.39351851851852,881
BR2-K009-HS-BRG-T-C,0.0,0,5.601851851851851,242,0.0,0,94.39814814814815,4078,100.0,4320
BR2-K010-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,15.902777777777777,687,21.48148148148148,928
BR2-K011-HS-BRG-T-C,11.643518518518519,503,5.601851851851851,242,0.0,0,82.75462962962963,3575,100.0,4320
BR2-K012-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,12.523148148148147,541,18.10185185185185,782
BR2-K013-HS-BRG-T-C,0.0,0,7.592592592592593,328,0.0,0,41.52777777777778,1794,49.12037037037037,2122
BR2-K014-HS-BRG-T-C,0.0,0,5.810185185185185,251,0.0,0,17.430555555555554,753,23.24074074074074,1004
BR2-K015-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,12.222222222222221,528,17.800925925925924,769
BR2-K016-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,17.314814814814813,748,22.89351851851852,989
BR2-K017-HS-BRG-T-C,0.0,0,5.856481481481481,253,0.0,0,25.37037037037037,1096,31.22685185185185,1349
BR2-K018-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,13.981481481481481,604,19.560185185185187,845
BR2-K019-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,15.694444444444445,678,21.27314814814815,919
BR2-K020-HS-BRG-T-C,0.0,0,5.578703703703704,241,0.0,0,10.99537037037037,475,16.574074074074076,716
BR2-K002-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K004-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K005-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K006-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K007-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K008-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K009-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K010-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K011-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K012-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K013-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K014-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K015-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K016-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K017-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K018-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K019-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K020-IM-SHFT-BRG-GE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K002-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K004-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K005-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K006-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K007-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K008-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K009-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K010-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K011-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K012-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K013-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K014-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K015-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K016-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K017-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K018-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K019-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K020-IM-SHFT-BRG-TE-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BR2-K002-KW,0.0,0,0.0,0,12.986111111111112,561,4.699074074074074,203,17.685185185185183,764
BR2-K004-KW,0.0,0,0.0,0,100.0,4320,0.0,0,100.0,4320
BR2-K005-KW,0.0,0,0.0,0,100.0,4320,0.0,0,100.0,4320
BR2-K006-KW,0.0,0,0.0,0,26.180555555555557,1131,5.810185185185185,251,31.99074074074074,1382
BR2-K007-KW,51.06481481481482,2206,0.0,0,48.93518518518519,2114,0.0,0,100.0,4320
BR2-K008-KW,0.0,0,5.578703703703704,241,5.532407407407407,239,9.282407407407407,401,20.39351851851852,881
BR2-K009-KW,0.0,0,0.0,0,99.23611111111111,4287,0.7638888888888888,33,100.0,4320
BR2-K010-KW,0.0,0,5.578703703703704,241,10.648148148148149,460,5.25462962962963,227,21.48148148148148,928
BR2-K011-KW,11.643518518518519,503,0.0,0,88.35648148148148,3817,0.0,0,100.0,4320
BR2-K012-KW,0.0,0,5.578703703703704,241,9.074074074074074,392,3.449074074074074,149,18.10185185185185,782
BR2-K013-KW,0.0,0,0.0,0,46.550925925925924,2011,2.569444444444444,111,49.12037037037037,2122
BR2-K014-KW,0.0,0,5.555555555555555,240,13.217592592592592,571,4.467592592592593,193,23.24074074074074,1004
BR2-K015-KW,0.0,0,5.578703703703704,241,7.893518518518519,341,4.328703703703703,187,17.800925925925924,769
BR2-K016-KW,0.0,0,0.0,0,12.986111111111112,561,4.328703703703703,187,17.314814814814813,748
BR2-K017-KW,0.0,0,0.0,0,21.875,945,3.7731481481481484,163,25.64814814814815,1108
BR2-K018-KW,0.0,0,0.0,0,9.86111111111111,426,4.12037037037037,178,13.981481481481481,604
BR2-K019-KW,0.0,0,5.578703703703704,241,10.87962962962963,470,4.814814814814815,208,21.27314814814815,919
BR2-K020-KW,0.0,0,5.578703703703704,241,6.782407407407407,293,4.212962962962963,182,16.574074074074076,716
BR2-K002-MAIN-BRG-TE-T-C,0.0,0,58.63425925925926,2533,0.0,0,6.712962962962964,290,65.34722222222223,2823
BR2-K004-MAIN-BRG-TE-T-C,0.0,0,21.75925925925926,940,0.0,0,78.24074074074075,3380,100.0,4320
BR2-K005-MAIN-BRG-TE-T-C,0.0,0,68.10185185185185,2942,0.0,0,31.89814814814815,1378,100.0,4320
BR2-K006-MAIN-BRG-TE-T-C,0.0,0,5.578703703703704,241,0.0,0,26.412037037037038,1141,31.99074074074074,1382
BR2-K007-MAIN-BRG-TE-T-C,51.06481481481482,2206,13.819444444444445,597,0.0,0,35.11574074074074,1517,100.0,4320
BR2-K008-MAIN-BRG-TE-T-C,0.0,0,5.810185185185185,251,0.0,0,14.791666666666666,639,20.60185185185185,890
BR2-K009-MAIN-BRG-TE-T-C,0.0,0,24.39814814814815,1054,0.0,0,75.60185185185185,3266,100.0,4320
BR2-K010-MAIN-BRG-TE-T-C,0.02314814814814815,1,5.601851851851851,242,0.0,0,15.87962962962963,686,21.50462962962963,929
BR2-K011-MAIN-BRG-TE-T-C,11.643518518518519,503,22.037037037037038,952,0.0,0,66.31944444444444,2865,100.0,4320
BR2-K012-MAIN-BRG-TE-T-C,0.0,0,5.601851851851851,242,0.0,0,12.523148148148147,541,18.125,783
BR2-K013-MAIN-BRG-TE-T-C,0.0,0,11.574074074074074,500,0.0,0,37.5462962962963,1622,49.12037037037037,2122
BR2-K014-MAIN-BRG-TE-T-C,0.0,0,6.412037037037037,277,0.0,0,17.01388888888889,735,23.425925925925924,1012
BR2-K015-MAIN-BRG-TE-T-C,0.0,0,5.972222222222222,258,0.0,0,12.222222222222221,528,18.194444444444443,786
BR2-K016-MAIN-BRG-TE-T-C,0.0,0,5.601851851851851,242,0.0,0,17.314814814814813,748,22.916666666666664,990
BR2-K017-MAIN-BRG-TE-T-C,0.0,0,7.8240740740740735,338,0.0,0,23.63425925925926,1021,31.458333333333332,1359
BR2-K018-MAIN-BRG-TE-T-C,0.0,0,5.578703703703704,241,0.0,0,13.981481481481481,604,19.560185185185187,845
BR2-K019-MAIN-BRG-TE-T-C,0.0,0,5.578703703703704,241,0.0,0,15.694444444444445,678,21.27314814814815,919
BR2-K020-MAIN-BRG-TE-T-C,0.0,0,5.578703703703704,241,0.0,0,10.99537037037037,475,16.574074074074076,716
BR2-K002-WIND-DIR,0.5131153043391037,1330,0.0,0,64.01132711679352,165918,7.302055161824221,18927,71.82649758295686,186175
BR2-K004-WIND-DIR,0.00038580098070609294,1,0.0,0,59.42299605325597,154025,40.57661814576333,105175,100.0,259201
BR2-K005-WIND-DIR,0.00038580098070609294,1,0.0,0,60.938422305469494,157953,39.0611918935498,101247,100.0,259201
BR2-K006-WIND-DIR,0.00038580098070609294,1,5.546274898630792,14376,58.40023765340412,151374,10.836763747053444,28089,74.78366210006907,193840
BR2-K007-WIND-DIR,51.122487953364384,132510,5.476444921122989,14195,25.240643361715424,65424,18.160423763797205,47072,100.0,259201
BR2-K008-WIND-DIR,0.08371881281322217,217,5.476830722103696,14196,60.78294451024494,157550,5.582154389836459,14469,71.92564843499832,186432
BR2-K009-WIND-DIR,0.00038580098070609294,1,5.546274898630792,14376,54.37710502660098,140946,40.07623427378753,103878,100.0,259201
BR2-K010-WIND-DIR,0.1770826501440967,459,0.0,0,64.7755988595723,167899,6.009236075478104,15576,70.9619175851945,183934
BR2-K011-WIND-DIR,11.731050420330169,30407,5.476830722103696,14196,46.58006720653084,120736,36.212051651035296,93862,100.0,259201
BR2-K012-WIND-DIR,0.08371881281322217,217,5.476444921122989,14195,59.403320203239964,153974,5.31055049941937,13765,70.27403443659553,182151
BR2-K013-WIND-DIR,0.48842404157391367,1266,0.0,0,66.42952766385932,172186,13.878032877959576,35972,80.79598458339281,209424
BR2-K014-WIND-DIR,0.09683604615722934,251,5.546274898630792,14376,58.0194520854472,150387,8.148116712512683,21120,71.81067974274791,186134
BR2-K015-WIND-DIR,0.12461371676806804,323,5.476444921122989,14195,60.333486367722344,156385,5.281615425866413,13690,71.2161604314798,184593
BR2-K016-WIND-DIR,0.08371881281322217,217,5.476830722103696,14196,58.989741551923025,152902,7.754213911211762,20099,72.3045049980517,187414
BR2-K017-WIND-DIR,0.0929780363501684,241,5.476444921122989,14195,58.622073217310124,151949,10.501888495800555,27221,74.69338467058382,193606
BR2-K018-WIND-DIR,0.08333301183251608,216,5.476444921122989,14195,59.058799927469416,153081,6.016566294111519,15595,70.63514415453645,183087
BR2-K019-WIND-DIR,0.09336383733087449,242,5.476444921122989,14195,58.83233475179493,152494,6.8186465329994865,17674,71.2207900432483,184605
BR2-K020-WIND-DIR,0.09259223536946232,240,0.0,0,64.71078429481368,167731,5.09527355218537,13207,69.8986500823685,181178
BTH-T001-BLADE-ANGLE-A,0.0,0,13.88888888888889,600,0.0,0,4.884259259259259,211,18.77314814814815,811
BTH-T002-BLADE-ANGLE-A,0.0,0,23.77314814814815,1027,0.0,0,4.467592592592593,193,28.240740740740737,1220
BTH-T003-BLADE-ANGLE-A,0.11574074074074073,5,13.657407407407407,590,0.0,0,4.050925925925926,175,17.824074074074073,770
BTH-T004-BLADE-ANGLE-A,0.0,0,14.814814814814813,640,0.0,0,4.2592592592592595,184,19.074074074074073,824
BTH-T005-BLADE-ANGLE-A,0.11574074074074073,5,22.24537037037037,961,0.0,0,3.564814814814815,154,25.925925925925924,1120
BTH-T006-BLADE-ANGLE-A,0.0,0,13.981481481481481,604,0.0,0,3.8425925925925926,166,17.824074074074073,770
BTH-T007-BLADE-ANGLE-A,0.0,0,16.435185185185187,710,0.0,0,4.050925925925926,175,20.48611111111111,885
BTH-T008-BLADE-ANGLE-A,0.0,0,14.976851851851853,647,0.0,0,4.00462962962963,173,18.98148148148148,820
BTH-T009-BLADE-ANGLE-A,0.0,0,100.0,4320,0.0,0,0.0,0,100.0,4320
BTH-T010-BLADE-ANGLE-A,0.0,0,100.0,4320,0.0,0,0.0,0,100.0,4320
BTH-T011-BLADE-ANGLE-A,0.0,0,14.050925925925926,607,0.0,0,3.657407407407407,158,17.708333333333336,765
BTH-T012-BLADE-ANGLE-A,0.0,0,12.893518518518517,557,0.0,0,4.375,189,17.26851851851852,746
BTH-T013-BLADE-ANGLE-A,0.0,0,13.958333333333334,603,0.0,0,4.2592592592592595,184,18.217592592592595,787
BTH-T014-BLADE-ANGLE-A,0.0,0,12.685185185185185,548,0.0,0,4.861111111111112,210,17.546296296296298,758
BTH-T015-BLADE-ANGLE-A,0.0,0,100.0,4320,0.0,0,0.0,0,100.0,4320
BTH-T016-BLADE-ANGLE-A,0.0,0,13.287037037037036,574,0.0,0,4.490740740740741,194,17.77777777777778,768
BTH-T017-BLADE-ANGLE-A,0.0,0,42.592592592592595,1840,0.0,0,3.726851851851852,161,46.31944444444444,2001
BTH-T018-BLADE-ANGLE-A,0.0,0,13.773148148148149,595,0.0,0,4.814814814814815,208,18.587962962962962,803
BTH-T019-BLADE-ANGLE-A,0.0,0,11.944444444444445,516,0.0,0,3.981481481481482,172,15.925925925925927,688
BTH-T020-BLADE-ANGLE-A,0.0,0,100.0,4320,0.0,0,0.0,0,100.0,4320
BTH-T021-BLADE-ANGLE-A,0.25462962962962965,11,15.717592592592592,679,0.0,0,4.398148148148148,190,20.37037037037037,880
BTH-T022-BLADE-ANGLE-A,0.0,0,12.916666666666668,558,0.0,0,4.490740740740741,194,17.40740740740741,752
BTH-T023-BLADE-ANGLE-A,0.0,0,8.61111111111111,372,0.0,0,5.902777777777778,255,14.51388888888889,627
BTH-T024-BLADE-ANGLE-A,0.0,0,16.666666666666664,720,0.0,0,3.587962962962963,155,20.25462962962963,875
BTH-T025-BLADE-ANGLE-A,0.0,0,100.0,4320,0.0,0,0.0,0,100.0,4320
BTH-T026-BLADE-ANGLE-A,0.0,0,98.88888888888889,4272,0.0,0,1.1111111111111112,48,100.0,4320
BTH-T027-BLADE-ANGLE-A,0.0,0,52.5,2268,0.0,0,3.2638888888888893,141,55.76388888888889,2409
BTH-T028-BLADE-ANGLE-A,0.0,0,13.194444444444445,570,0.0,0,8.518518518518519,368,21.712962962962962,938
BTH-T029-BLADE-ANGLE-A,0.20833333333333334,9,15.532407407407408,671,0.0,0,4.722222222222222,204,20.462962962962962,884
BTH-T030-BLADE-ANGLE-A,0.0,0,29.606481481481485,1279,0.0,0,4.513888888888888,195,34.120370370370374,1474
BTH-T031-BLADE-ANGLE-A,0.0,0,10.25462962962963,443,0.0,0,4.606481481481482,199,14.86111111111111,642
BTH-T032-BLADE-ANGLE-A,0.0,0,13.26388888888889,573,0.0,0,4.328703703703703,187,17.59259259259259,760
BTH-T033-BLADE-ANGLE-A,0.0,0,11.550925925925926,499,0.0,0,5.277777777777778,228,16.828703703703702,727
BTH-T034-BLADE-ANGLE-A,0.0,0,12.800925925925927,553,0.0,0,4.652777777777778,201,17.453703703703706,754
BTH-T035-BLADE-ANGLE-A,0.0,0,12.453703703703704,538,0.0,0,4.189814814814815,181,16.64351851851852,719
BTH-T036-BLADE-ANGLE-A,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BTH-T037-BLADE-ANGLE-A,0.0,0,99.97685185185186,4319,0.0,0,0.02314814814814815,1,100.0,4320
BTH-T038-BLADE-ANGLE-A,0.0,0,10.925925925925926,472,0.0,0,4.490740740740741,194,15.416666666666668,666
BTH-T039-BLADE-ANGLE-A,0.0,0,18.37962962962963,794,0.0,0,3.726851851851852,161,22.10648148148148,955
BTH-T040-BLADE-ANGLE-A,0.0,0,99.9537037037037,4318,0.0,0,0.0462962962962963,2,100.0,4320
BTH-T041-BLADE-ANGLE-A,0.0,0,11.273148148148149,487,0.0,0,4.00462962962963,173,15.277777777777779,660
BTH-T042-BLADE-ANGLE-A,0.0,0,9.930555555555555,429,0.0,0,3.6111111111111107,156,13.541666666666666,585
BTH-T043-BLADE-ANGLE-A,0.0,0,99.97685185185186,4319,0.0,0,0.02314814814814815,1,100.0,4320
BTH-T044-BLADE-ANGLE-A,0.0,0,11.550925925925926,499,0.0,0,6.828703703703703,295,18.37962962962963,794
BTH-T045-BLADE-ANGLE-A,0.0,0,15.046296296296296,650,0.0,0,5.347222222222222,231,20.39351851851852,881
BTH-T046-BLADE-ANGLE-A,0.0,0,9.953703703703704,430,0.0,0,5.601851851851851,242,15.555555555555555,672
BTH-T047-BLADE-ANGLE-A,0.0,0,9.837962962962964,425,0.0,0,4.699074074074074,203,14.537037037037038,628
BTH-T048-BLADE-ANGLE-A,0.0,0,9.537037037037036,412,0.0,0,4.930555555555555,213,14.467592592592593,625
BTH-T049-BLADE-ANGLE-A,0.0,0,21.458333333333332,927,0.0,0,3.935185185185185,170,25.39351851851852,1097
BTH-T050-BLADE-ANGLE-A,0.0,0,11.226851851851851,485,0.0,0,4.097222222222222,177,15.324074074074073,662
BTH-T051-BLADE-ANGLE-A,0.0,0,99.93055555555556,4317,0.0,0,0.06944444444444445,3,100.0,4320
BTH-T052-BLADE-ANGLE-A,0.0,0,10.069444444444445,435,0.0,0,4.490740740740741,194,14.560185185185185,629
BTH-T053-BLADE-ANGLE-A,0.0,0,10.902777777777779,471,0.0,0,4.791666666666667,207,15.694444444444445,678
BTH-T054-BLADE-ANGLE-A,0.0,0,13.240740740740742,572,0.0,0,4.513888888888888,195,17.75462962962963,767
BTH-T055-BLADE-ANGLE-A,0.16203703703703703,7,83.7037037037037,3616,0.0,0,1.5509259259259258,67,85.41666666666666,3690
BTH-T056-BLADE-ANGLE-A,0.0,0,14.120370370370368,610,0.0,0,4.00462962962963,173,18.125,783
BTH-T057-BLADE-ANGLE-A,0.0,0,36.08796296296296,1559,0.0,0,3.8425925925925926,166,39.93055555555556,1725
BTH-T058-BLADE-ANGLE-A,0.0,0,9.351851851851851,404,0.0,0,5.324074074074074,230,14.675925925925926,634
BTH-T059-BLADE-ANGLE-A,0.0,0,10.069444444444445,435,0.0,0,5.763888888888889,249,15.833333333333332,684
BTH-T060-BLADE-ANGLE-A,0.0,0,15.162037037037038,655,0.0,0,5.833333333333333,252,20.99537037037037,907
BTH-T061-BLADE-ANGLE-A,0.0,0,12.175925925925926,526,0.0,0,4.930555555555555,213,17.10648148148148,739
BTH-T062-BLADE-ANGLE-A,0.0,0,20.694444444444443,894,0.0,0,7.314814814814814,316,28.009259259259263,1210
BTH-T063-BLADE-ANGLE-A,0.0,0,10.416666666666668,450,0.0,0,4.791666666666667,207,15.208333333333332,657
BTH-T064-BLADE-ANGLE-A,0.0,0,99.81481481481481,4312,0.0,0,0.1851851851851852,8,100.0,4320
BTH-T065-BLADE-ANGLE-A,0.0,0,10.717592592592592,463,0.0,0,4.768518518518518,206,15.48611111111111,669
BTH-T066-BLADE-ANGLE-A,2.8472222222222223,123,8.86574074074074,383,0.0,0,7.013888888888889,303,18.72685185185185,809
BTH-T067-BLADE-ANGLE-A,0.0,0,16.666666666666664,720,0.0,0,4.884259259259259,211,21.550925925925927,931
BTH-T068-BLADE-ANGLE-A,0.0,0,11.99074074074074,518,0.0,0,4.768518518518518,206,16.75925925925926,724
BTH-T069-BLADE-ANGLE-A,0.0,0,8.796296296296296,380,0.0,0,4.837962962962963,209,13.63425925925926,589
BTH-T070-BLADE-ANGLE-A,0.0,0,12.962962962962962,560,0.0,0,4.814814814814815,208,17.77777777777778,768
BTH-T071-BLADE-ANGLE-A,0.0,0,14.398148148148149,622,0.0,0,4.768518518518518,206,19.166666666666668,828
BTH-T072-BLADE-ANGLE-A,0.0,0,15.972222222222221,690,0.0,0,8.958333333333334,387,24.930555555555557,1077
BTH-T073-BLADE-ANGLE-A,0.0,0,77.19907407407408,3335,0.0,0,22.800925925925927,985,100.0,4320
BTH-T074-BLADE-ANGLE-A,0.0,0,11.574074074074074,500,0.0,0,4.953703703703704,214,16.52777777777778,714
BTH-T075-BLADE-ANGLE-A,0.0,0,12.75462962962963,551,0.0,0,4.513888888888888,195,17.26851851851852,746
BTH-T076-BLADE-ANGLE-A,0.0,0,13.495370370370372,583,0.0,0,4.837962962962963,209,18.333333333333332,792
BTH-T077-BLADE-ANGLE-A,0.0,0,13.194444444444445,570,0.0,0,4.74537037037037,205,17.939814814814813,775
BTH-T078-BLADE-ANGLE-A,0.0,0,13.217592592592592,571,0.0,0,4.884259259259259,211,18.10185185185185,782
BTH-T079-BLADE-ANGLE-A,0.0,0,18.912037037037038,817,0.0,0,4.74537037037037,205,23.65740740740741,1022
BTH-T080-BLADE-ANGLE-A,0.0,0,21.689814814814813,937,0.0,0,4.675925925925926,202,26.36574074074074,1139
BTH-T081-BLADE-ANGLE-A,0.0,0,10.092592592592593,436,0.0,0,5.810185185185185,251,15.902777777777777,687
BTH-T082-BLADE-ANGLE-A,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
BTH-T083-BLADE-ANGLE-A,0.0,0,14.074074074074074,608,0.0,0,5.486111111111111,237,19.560185185185187,845
BTH-T084-BLADE-ANGLE-A,0.0462962962962963,2,42.84722222222222,1851,0.0,0,4.652777777777778,201,47.5462962962963,2054
BTH-T085-BLADE-ANGLE-A,0.0,0,15.416666666666668,666,0.0,0,5.046296296296297,218,20.462962962962962,884
BTH-T086-BLADE-ANGLE-A,0.0,0,10.555555555555555,456,0.0,0,6.018518518518518,260,16.574074074074076,716
